#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.11111,-0.28205,-0.72727,0.28571
-0.11111,0.076923,-0.59091,0.19048
-0.11111,-0.38462,-0.86364,0
-0.11111,0.23077,-0.72727,-0.47619
0.33333,-0.076923,-0.31818,-0.47619
0.33333,0.025641,-0.81818,-0.47619
0.33333,0.38462,-0.95455,0.14286
0.33333,0.23077,-1,0.28571
0.33333,-0.025641,-0.68182,0.2381
0.33333,0.23077,-0.31818,-0.19048
0.33333,-0.53846,-0.40909,0.28571
0.33333,0.076923,-0.27273,0
0.33333,-0.23077,-0.18182,0.2381
0.33333,-0.076923,-0.31818,0.14286
0.33333,-0.076923,-0.18182,-0.14286
0.33333,-0.076923,-0.31818,-0.19048
0.33333,-0.58974,-0.31818,0
0.066667,0.076923,-0.63636,0
0.42222,-0.12821,-0.40909,0
0.6,0.076923,-0.95455,0
0.82222,0.58974,-0.5,0
0.82222,0.23077,-1,-0.14286
0.82222,0.38462,-1,-0.33333
0.46667,0.53846,-0.86364,-0.33333
0.46667,0.23077,-0.72727,-0.33333
0.6,0.23077,-0.72727,-0.33333
0.15556,0.38462,-0.77273,-0.33333
0.15556,0.33333,-1,-0.33333
0.15556,0.53846,-1,-0.28571
0.37778,0.53846,-0.68182,-0.28571
0.37778,0.4359,-0.95455,-0.47619
0.37778,0.4359,-0.77273,-0.42857
0.37778,-0.58974,-0.45455,-0.52381
0.73333,0.53846,-1,-0.52381
0.73333,0.53846,-0.81818,-0.52381
