#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0,0.2,-0.11111,-0.78723
-0.45455,-0.2,-0.066667,-0.23404
-0.45455,0.022222,-0.11111,-0.48936
-0.45455,0.28889,-0.066667,-0.14894
-0.45455,0.2,0.022222,-0.23404
-0.45455,0.066667,-0.11111,-0.23404
-0.31818,0.022222,-0.33333,-0.021277
-0.31818,-0.066667,-0.73333,-0.021277
0.090909,0.2,-0.2,-0.40426
0.090909,0.33333,-0.82222,-0.40426
0.36364,0.33333,-0.6,-0.23404
0.36364,0.33333,-0.33333,-0.61702
0.36364,-0.37778,-1,-0.44681
0.36364,0.46667,-0.68889,-0.61702
0.36364,0.2,-0.86667,-0.61702
-0.045455,0.6,-0.82222,-0.3617
-0.045455,0.6,-1,-0.3617
0.45455,0.46667,-1,-0.48936
0.45455,0.6,-0.86667,-0.48936
0.63636,0.6,-0.95556,-0.48936
0.36364,0.6,-0.86667,-0.48936
0.36364,0.2,-0.73333,-0.48936
0.40909,0.2,-1,-0.48936
0.40909,0.28889,-1,-0.48936
0.36364,0.066667,-1,-0.48936
0.36364,0.2,-1,-0.48936
0.36364,0.33333,-0.6,-0.23404
0.36364,0.33333,-0.95556,-0.23404
0.40909,0.46667,-1,-0.3617
0.40909,0.33333,-0.73333,-0.3617
0.40909,0.55556,-0.37778,-0.3617
0.40909,0.2,-0.37778,-0.3617
0.5,0.33333,-0.37778,-0.3617
0.5,0.24444,-0.68889,-0.3617
0.68182,0.37778,-0.68889,-0.3617
-0.045455,0.73333,-0.86667,-0.3617
0.36364,0.6,-0.91111,-0.3617
