#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.71429,-0.8,0.57143,0.2
-0.71429,-0.24,0.71429,0.55
-1,-0.32,0.42857,0.75
-0.95238,-0.84,0.28571,0.2
-0.57143,-0.24,0.33333,0.15
-0.57143,-0.36,-0.047619,0.75
-1,-0.36,-0.19048,0.55
-1,-0.72,-0.047619,-0.45
-1,-0.2,0,0.5
-0.71429,-0.44,0.14286,0.6
-1,-0.6,-0.095238,0.65
-0.57143,-0.6,-0.42857,0.4
-1,-0.4,-0.14286,0.35
-0.95238,-0.4,0.28571,0.35
-0.71429,-0.64,0.047619,0.35
-1,-0.44,0.14286,-0.4
-1,-0.76,0,0.5
-1,-0.52,-0.19048,0.55
-1,-0.28,-0.14286,0.35
-0.85714,-0.52,0,0.3
-0.95238,-0.32,-0.095238,0.05
-1,-0.56,-0.2381,-0.05
-0.90476,-0.28,-0.19048,0.1
-1,-0.08,0.14286,0.2
-0.85714,-0.04,-0.095238,-0.35
-0.90476,-0.16,0.047619,0.05
