#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.52381,0.76,-1,-0.55
0.33333,0.76,-1,-0.55
0.71429,0.84,-0.80952,-0.55
0.57143,0.76,-0.61905,-1
0.42857,0.88,-0.52381,-0.55
0.52381,0.88,-0.47619,-0.55
0.52381,0.88,-0.7619,-0.95
0.47619,0.88,-0.95238,-0.8
0.14286,0.92,-0.66667,-1
0.42857,0.88,-0.57143,-1
0.71429,0.76,-0.38095,-0.7
0.52381,0.04,-0.33333,-0.3
0.47619,0.04,-0.42857,-0.1
0.47619,0.12,-0.66667,-0.25
0.42857,0.28,-0.42857,-0.1
0.42857,0.16,-0.42857,-0.25
0,0,-0.42857,-0.4
0.42857,0,-0.42857,-0.2
0.28571,0.08,-0.42857,-0.4
-0.19048,-0.36,-0.42857,-0.55
0.095238,0.12,-0.42857,-0.55
0.33333,0.4,-0.38095,-0.7
0.47619,0.16,-0.33333,-0.7
