#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.15556,-0.94872,0.090909,0.28571
-0.15556,-0.89744,0.090909,0.28571
-0.33333,-0.94872,0.18182,0.28571
-0.37778,-1,-0.18182,0.28571
-0.51111,-1,0.090909,0.28571
-0.51111,-0.94872,0,0.47619
-0.51111,-0.79487,-0.31818,0.42857
-0.33333,-0.89744,-0.045455,0.42857
-0.33333,-0.94872,0.090909,0.42857
-0.42222,-0.94872,0.090909,0.42857
-0.42222,-1,0.090909,0.42857
-0.42222,-1,0.090909,0.28571
-0.42222,-1,0.090909,0.38095
-0.42222,-1,0,0.42857
-0.42222,-0.89744,-0.63636,0.42857
-0.28889,-1,0.090909,0.42857
-0.64444,-1,0.22727,0.42857
-0.51111,-1,0.090909,0.42857
-0.6,-1,-0.59091,0.42857
-0.6,-0.94872,-0.045455,-0.38095
-0.066667,-1,0.090909,-0.38095
-0.066667,-1,0.090909,0.38095
-0.42222,-0.94872,0.090909,0.38095
-0.42222,-0.94872,0.090909,0.42857
-0.42222,-0.74359,-0.045455,0.42857
-0.42222,-0.84615,0.090909,0
-0.42222,-1,0.22727,0.28571
-0.55556,-0.74359,0.090909,0.28571
-0.55556,-0.69231,0.090909,0.42857
-0.55556,-0.53846,0.22727,0.42857
-0.55556,-1,0.22727,0.42857
-0.15556,-0.58974,0.090909,0.42857
-0.15556,-0.74359,0.090909,0.71429
-0.15556,-0.4359,0.090909,0.57143
0.066667,-0.58974,-0.045455,0.57143
-0.15556,-0.38462,0.090909,0.57143
-0.51111,-0.23077,-0.18182,0.57143
-0.51111,-0.38462,0.31818,0.85714
-0.51111,-0.38462,0.22727,0.85714
-0.51111,-0.23077,-0.13636,0.85714
-0.15556,-0.38462,-0.045455,0.85714
-0.15556,-0.28205,0.090909,0.71429
-0.15556,-0.69231,0.090909,0.57143
-1,-0.89744,0.22727,0.57143
-1,-0.53846,-0.090909,0.57143
-0.91111,-0.58974,0.090909,0.57143
-0.91111,-1,0.36364,0.42857
-0.46667,-1,0.22727,0.42857
-0.68889,-0.64103,0.36364,0.42857
-0.55556,-0.64103,0.36364,0.42857
-0.55556,-0.79487,0.22727,0.42857
-0.55556,-0.89744,-0.18182,0.85714
-0.46667,-0.89744,0.090909,0.85714
-0.46667,-0.84615,0.36364,0.71429
-0.46667,-1,0.22727,0.42857
-0.42222,-0.69231,0.090909,0.42857
-0.91111,-0.58974,0,0.42857
