#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.61905,-0.36,0.2381,0.35
-0.95238,-0.68,0.42857,0.45
-0.47619,-0.32,0.57143,0.5
-0.52381,-0.64,0.38095,0.5
-1,-0.64,0.2381,0.35
-0.52381,-0.8,-0.095238,0.25
-0.38095,-0.2,-0.095238,-0.15
-0.57143,-0.4,0.38095,0.35
-0.42857,-0.4,0.28571,0.35
-0.33333,-0.64,0.14286,0.75
-0.2381,-0.4,0.42857,0.8
-0.38095,-0.12,0.42857,0.95
-0.66667,-0.48,0.42857,0.65
-1,-0.52,0.42857,0.35
-0.85714,-0.36,0.71429,0.35
-0.7619,-0.6,0.28571,0.35
-0.38095,-0.48,0.38095,0.45
-0.52381,-0.52,0.71429,0.35
-0.57143,-0.32,0.52381,-0.6
-1,-0.32,0.71429,0.45
-1,-0.32,0.47619,0.65
-0.71429,-0.72,0.57143,0.5
-0.95238,-0.72,0.42857,0.5
-0.57143,-0.36,0.42857,0.65
-0.90476,-0.4,0.57143,0.5
-1,-0.16,0.57143,0.8
-0.57143,-0.08,0.52381,0.55
-0.90476,-0.36,0.85714,0.45
