#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.71429,-0.56,0.85714,-0.1
-0.71429,-0.64,0.7619,0.55
-0.95238,-0.72,0.90476,0.5
-0.95238,-0.6,1,0.8
-0.80952,-0.52,0.85714,0.8
-0.80952,-0.44,0.71429,0.8
-0.95238,-0.64,0.28571,0.8
-0.95238,-0.56,0.42857,0.6
-1,-0.32,0.28571,0.6
-0.7619,-0.28,0.14286,0.5
-0.57143,-0.08,0.2381,0.5
-0.42857,-0.24,0.14286,0.45
-0.47619,-0.6,0.095238,0.25
-0.28571,-0.12,-0.14286,0
-0.2381,-0.08,0,0.35
-0.28571,-0.2,0.14286,-0.45
-0.28571,-0.4,-0.19048,0.35
-0.14286,-0.4,0.14286,-0.45
-0.14286,-0.08,0,0.3
-0.28571,-0.08,0.047619,0.2
-0.095238,-0.08,0,-0.45
0,-0.08,0,0.05
-0.33333,-0.08,-0.047619,0.25
-0.33333,-0.28,-0.28571,-0.1
-0.14286,0,0,0.05
-0.14286,0.04,0,0.15
