#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.2,-0.23077,-0.72727,0.19048
-0.2,0.23077,-0.95455,0.14286
0.2,0.076923,-0.90909,0.14286
-0.066667,0.23077,-1,0.14286
-0.28889,0.23077,-1,0.14286
-0.28889,0.23077,-1,0.14286
-0.28889,0.12821,-1,0.14286
0.066667,0.076923,-1,0.14286
0.066667,-0.17949,-1,0.095238
0.066667,-0.23077,-0.86364,0.095238
-0.73333,0.12821,-0.90909,0.095238
-0.73333,0.28205,-0.90909,0.047619
-0.73333,0.38462,-0.63636,0
0.28889,0.38462,-0.59091,0
0.28889,0.23077,-0.40909,0
0.24444,0.28205,-0.31818,0
0.24444,-0.38462,-0.59091,0.19048
0.64444,-0.17949,-0.59091,0.19048
0.64444,0.076923,-0.54545,0.28571
0.64444,0.076923,-1,0.28571
0.64444,0.076923,-0.90909,0.14286
0.28889,0.23077,-0.72727,0.14286
0.2,-0.17949,-0.63636,0.14286
0.2,0.23077,-0.68182,-0.52381
0.2,0.17949,-0.86364,0
0.46667,0.12821,-1,0
0.28889,-0.38462,-0.59091,0
0.28889,-0.12821,-0.31818,0
0.28889,0.23077,-0.22727,0.28571
0.2,-0.23077,-0.31818,0.28571
0.066667,-0.076923,-0.18182,0.28571
0.15556,-0.025641,-0.31818,0.28571
0.33333,-0.076923,-0.18182,0.28571
0.2,-0.076923,-0.13636,0.28571
0.2,-0.48718,-0.31818,-0.047619
0.15556,0.076923,-0.95455,-0.047619
0.15556,0.23077,-0.22727,-0.80952
0.15556,0.38462,-0.63636,-0.28571
0.73333,0.28205,-0.59091,-0.28571
0.73333,0.23077,-0.63636,-0.28571
0.73333,0.38462,-0.95455,-0.80952
