#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.28571,0.72,-1,-1
0.38095,0.24,-0.85714,-0.85
0.57143,0.32,-0.85714,-0.65
0.71429,0.12,-0.85714,-0.8
0.57143,0.64,-0.90476,-0.8
0.57143,0.04,-0.47619,-0.55
0.7619,0.04,-0.57143,-0.45
0.42857,0.16,-0.85714,-0.6
0.42857,0.04,-1,-0.9
0.2381,0.12,-0.85714,-0.5
0.42857,-0.16,-1,-0.6
0.33333,-0.32,-0.42857,-0.5
0.47619,-0.04,-0.28571,-0.9
0.28571,0.12,-0.2381,-0.65
0.14286,-0.16,-0.2381,-0.5
-0.14286,-0.08,-0.42857,-0.4
-0.14286,0.04,-0.28571,-0.3
0.28571,0.04,-0.28571,-0.2
0.28571,-0.12,-0.19048,-0.25
0.095238,0.24,-0.38095,-0.3
0.14286,0.16,-0.57143,-0.4
0,-0.04,-0.42857,-0.4
0.42857,-0.12,-0.80952,-0.4
0,-0.84,-0.71429,-0.7
-0.66667,-0.04,-0.42857,-0.55
-0.66667,0.08,-0.28571,-0.45
