#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.18182,-0.46667,0.37778,-0.23404
-0.40909,-0.42222,0.066667,-0.23404
-0.40909,-0.46667,0.2,-0.23404
-0.40909,-0.46667,0.42222,-0.10638
-0.45455,-0.46667,0.42222,-0.06383
-0.31818,-0.46667,0.2,-0.06383
-0.31818,-0.42222,-0.066667,-0.06383
-0.31818,-0.46667,0.066667,-0.19149
-0.31818,-0.24444,0.33333,-0.48936
-0.31818,-0.2,0.2,-0.021277
-0.31818,-0.24444,0.37778,-0.021277
-0.31818,-0.2,0.11111,0.06383
-0.40909,-0.11111,0.33333,0.06383
-0.31818,-0.11111,0.37778,0.06383
-0.31818,-0.066667,-0.37778,0.06383
-0.31818,-0.2,0.24444,0.14894
-0.31818,-0.64444,0.066667,-0.021277
-0.31818,-0.28889,0.066667,0.021277
-0.31818,-0.46667,0.28889,0.06383
-0.31818,-0.46667,0.24444,-0.65957
-0.31818,-0.42222,0.15556,-0.3617
-0.31818,-0.37778,0.2,0.021277
-0.27273,-0.46667,0.11111,-0.31915
-0.27273,-0.55556,0.42222,-0.31915
-0.27273,-0.37778,0.42222,0.14894
-0.045455,-0.28889,0.42222,0.14894
0.090909,-0.15556,0.066667,0.14894
0.045455,-0.2,0.2,0.14894
0.18182,0.11111,0.24444,0.14894
0.090909,-0.022222,0.066667,0.14894
0.090909,0.11111,0.2,0.14894
-0.22727,0.066667,0.2,0.14894
-0.59091,0.066667,-0.022222,0.14894
-0.27273,-0.33333,0.066667,0.14894
-0.27273,-0.86667,0.066667,0.14894
-0.045455,0.066667,0.28889,0.14894
0.045455,-0.066667,0.2,0.14894
0.090909,-0.33333,0.33333,0.14894
0.090909,-0.33333,0.37778,0.14894
-0.045455,-0.46667,0.2,0.14894
-0.045455,-0.55556,0.33333,0.14894
0.13636,-0.46667,0.28889,0.021277
-0.31818,-0.37778,0.46667,0.021277
-0.045455,-0.73333,0.64444,0.021277
-0.045455,-0.6,0.73333,0.021277
