#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.72727,-0.2,-1,-0.48936
0.77273,0.46667,-0.68889,-0.48936
0.77273,-0.11111,-0.51111,-0.48936
0.77273,0.6,-0.37778,-0.48936
0.77273,0.022222,-0.6,-0.78723
0.77273,0.2,-0.33333,-0.3617
0.81818,0.33333,-0.68889,-0.3617
0.81818,0.46667,-0.73333,-0.3617
0.81818,0.24444,-0.73333,-0.44681
0.81818,0.24444,-0.6,-0.3617
0.90909,0.2,-0.42222,-1
0.90909,0.33333,-0.82222,-1
0.18182,0.37778,-1,-0.3617
0.18182,0.37778,-0.68889,-0.3617
0.090909,0.46667,-1,-0.57447
0.090909,0.64444,-0.51111,-0.57447
0.090909,0.33333,-0.6,-1
0.090909,0.46667,-0.33333,-1
0.090909,0.066667,-0.51111,-0.021277
-0.40909,0.33333,-0.64444,0.021277
-0.40909,0.2,-0.33333,0.021277
-0.40909,-0.33333,-0.2,-0.19149
-0.40909,0.022222,-0.33333,-0.19149
-0.40909,0.2,-0.15556,-0.10638
-0.40909,-0.33333,-0.066667,-0.19149
0.22727,-0.6,0.066667,-0.10638
0.18182,0.2,0.066667,-0.10638
0.18182,0.2,0.022222,-0.10638
-0.045455,-0.11111,-0.11111,-0.10638
-0.045455,-0.2,-0.2,-0.10638
0.090909,0.022222,-0.2,0.021277
-0.31818,-0.15556,-0.2,0.021277
-0.5,-0.022222,-0.2,0.021277
0.090909,0.2,-0.2,0.021277
0.045455,-0.15556,-0.15556,0.021277
0.045455,0.066667,-0.24444,0.021277
0.22727,-0.066667,-0.46667,0.021277
0.045455,-0.33333,-0.2,0.021277
0.045455,-0.066667,-0.15556,0.021277
0.045455,-0.33333,-0.11111,-0.021277
-0.81818,-0.33333,-0.11111,0.06383
-0.81818,-0.28889,-0.022222,0.06383
0.045455,-0.022222,0.066667,0.021277
0.045455,-0.24444,0.066667,0.021277
-0.13636,-0.2,0.066667,-0.06383
-0.13636,-0.2,-0.33333,-0.06383
-0.090909,-0.2,0.066667,0.14894
-0.090909,0.022222,-0.022222,0.14894
-0.18182,-0.2,0.022222,0.31915
-0.090909,-0.46667,-0.55556,0.31915
-0.090909,-0.24444,-0.2,0.31915
-0.090909,-0.28889,-0.33333,0.14894
-0.18182,-0.15556,0.066667,0.021277
-0.27273,-0.6,-0.022222,0.021277
-0.090909,-0.91111,-0.022222,0.021277
-0.090909,-0.55556,0.066667,0.021277
-0.090909,-0.46667,0.066667,0.2766
0.090909,-0.77778,-0.15556,-0.31915
0.090909,-0.33333,-0.066667,-0.31915
0.090909,-0.46667,-0.33333,0.021277
-0.22727,-0.46667,-0.28889,0.53191
-0.22727,-0.28889,0.2,0.53191
