#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.045455,-0.24444,0.2,0.021277
-0.18182,-0.15556,0.066667,-0.10638
-0.045455,-0.11111,0.15556,-0.10638
0.090909,-0.066667,0.11111,-0.10638
0.090909,-0.022222,-0.066667,-0.10638
0.090909,0.022222,-0.2,-0.23404
0.090909,-0.066667,-0.2,0.021277
0.090909,-0.2,-0.33333,0.021277
0.090909,0.066667,-0.46667,-0.3617
0.090909,-0.066667,-0.2,-0.14894
0.090909,-0.2,0.066667,-0.06383
0.090909,-0.066667,-0.2,-0.91489
0.27273,0.066667,-0.15556,-0.2766
-0.18182,-0.066667,-0.066667,-0.2766
-0.18182,-0.28889,-0.33333,-0.2766
0,0.022222,-0.42222,-0.53191
0,-0.066667,-0.64444,-0.53191
0,-0.11111,-0.37778,-0.10638
0,-0.022222,-0.2,-0.53191
-0.13636,-0.51111,-0.11111,-0.31915
-0.045455,-0.11111,-0.2,-0.31915
0.090909,-0.42222,-0.6,-0.31915
-0.045455,0.066667,-0.33333,-0.31915
0.22727,0.33333,-0.51111,-0.31915
0.22727,0.2,-0.46667,-0.31915
0.18182,0.15556,-0.95556,-0.3617
0.18182,0.33333,-0.77778,-0.3617
0.18182,0.33333,-1,-0.40426
0.31818,0.11111,-0.6,-0.48936
0.090909,-0.022222,-1,-0.48936
0.090909,0.2,-0.6,-0.48936
0.090909,0.33333,-0.55556,-0.3617
0.090909,0.28889,-0.6,-0.61702
0.090909,0.022222,-0.6,-0.3617
0.090909,-0.022222,-0.6,-0.53191
0.090909,0.33333,-0.86667,-0.40426
0.81818,-0.33333,-0.82222,-0.70213
0.77273,0.24444,-0.68889,-0.70213
0.77273,-0.066667,-1,-0.70213
0.77273,0.2,-0.73333,-0.91489
0.77273,0.2,-0.6,-0.82979
0.22727,0.42222,-1,-0.82979
0.22727,-0.46667,-0.73333,-0.82979
0.27273,-0.37778,-0.86667,-0.48936
0.45455,0.2,-0.82222,-0.48936
0.86364,-0.2,-0.82222,-0.48936
0.5,0.33333,-0.68889,-0.48936
0.77273,-0.066667,-0.46667,-0.48936
0.77273,0.11111,-0.37778,-0.48936
0.77273,-0.55556,-1,-0.48936
0.77273,0.066667,-0.51111,-0.61702
0.77273,0.2,-0.6,-0.53191
0.77273,0.2,-0.6,-0.3617
0.77273,0.2,-0.86667,-0.23404
0.90909,-0.11111,-0.86667,-0.23404
0.90909,-0.066667,-0.68889,-0.23404
0.77273,0.2,-0.42222,-0.65957
0.45455,0.2,-0.6,-0.65957
0.22727,0.33333,-0.73333,-0.65957
0,0.46667,-0.64444,-0.65957
0,0.6,-0.51111,-0.65957
