#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.42857,0.2,-0.7619,-0.65
0.57143,0.2,-0.47619,-0.65
0.71429,0.16,-1,-1
0.38095,0.2,-0.52381,-1
0.42857,0.24,-0.85714,-1
0.28571,-0.32,-0.85714,-0.95
-0.047619,0.24,-0.47619,-1
0.14286,0.4,-0.7619,-0.95
0.14286,0.36,-0.71429,-1
0.28571,0.16,-1,-0.8
-0.19048,0.16,-0.85714,-0.65
0,0.04,-1,-1
-0.42857,0.04,-0.71429,-1
-0.33333,0.04,-0.7619,-0.85
-0.33333,0.52,-0.7619,-0.9
0.19048,0.28,-0.7619,-0.55
0.19048,0.4,-1,-0.75
0.28571,0.24,-1,-0.65
0.33333,0.2,-0.85714,-0.55
0.42857,0.6,-1,-0.6
