#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.33333,0.28205,-0.18182,0
-0.066667,0.23077,0,0
-0.15556,0.28205,0.22727,0
-0.2,0.23077,0.27273,0
-0.2,0.28205,0.045455,0.19048
-0.2,0.17949,0.31818,-0.28571
-0.2,0.23077,0.27273,-0.90476
-0.2,0.12821,0.45455,0.2381
-0.2,-0.076923,0.045455,0.14286
0.066667,0.076923,0.22727,0.14286
0.066667,-0.23077,0.22727,0.14286
0.066667,-0.4359,0.5,0
0.066667,-0.33333,0.090909,0
0.066667,-0.38462,0.5,0.38095
-0.33333,-0.28205,0.36364,0.38095
-0.33333,-0.4359,0.40909,-0.33333
-0.33333,-0.4359,0.31818,0
-0.33333,-0.79487,-0.045455,0.47619
-0.6,-0.79487,0.45455,0.47619
-0.6,-0.79487,0.090909,-0.28571
-0.6,-0.79487,0.090909,-0.28571
-0.6,-0.89744,0.31818,0
-0.6,-0.64103,0.090909,0.28571
-0.6,-0.94872,0,0.14286
-0.64444,-0.94872,-0.31818,0.14286
-0.64444,-1,0.22727,-0.14286
-0.64444,-1,0.090909,0.047619
-0.64444,-1,0.27273,0
-0.68889,-0.74359,0.18182,0
-0.68889,-1,0.31818,0
-0.51111,-0.79487,0.22727,0
-0.55556,-0.69231,0.22727,0
-0.33333,-0.94872,0.36364,0
-0.33333,-1,0.36364,0.33333
-0.33333,-1,0.36364,0
-0.33333,-1,0.27273,0
-0.33333,-1,0.090909,-0.19048
-0.77778,-1,0.090909,-0.19048
