#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.91111,0.64103,-0.59091,-0.57143
0.86667,-0.12821,-0.90909,-0.57143
1,0.64103,-1,-0.57143
1,0.48718,-1,-1
1,0.33333,-0.90909,-1
1,0.28205,-0.59091,-0.57143
1,0.53846,-1,-0.90476
1,0.38462,-0.77273,-0.71429
1,0.23077,-0.31818,-0.28571
1,0.28205,-0.18182,-0.14286
0.73333,0.23077,-0.18182,-0.14286
0.42222,-0.17949,-0.045455,-0.14286
0.066667,-0.076923,-0.045455,-0.14286
0.2,0.076923,-0.27273,-0.14286
0.24444,0.025641,-0.45455,-0.14286
0.066667,-0.33333,-0.31818,-0.14286
0.11111,-0.38462,-0.31818,-0.14286
0.11111,-0.23077,-0.31818,0.095238
0.11111,0.076923,-0.40909,0.047619
0.11111,-0.28205,-0.5,0.047619
0.11111,0.17949,-0.45455,0.047619
0.11111,0.33333,-0.72727,-0.14286
0.11111,0.076923,-0.5,-0.2381
0.11111,0.38462,-0.18182,-0.047619
-0.066667,0.12821,-0.18182,-0.047619
0.11111,0.025641,-0.18182,-0.047619
0.11111,0.025641,-0.36364,0.14286
0.2,0.23077,-0.18182,0.14286
-0.066667,0.076923,0,0.14286
-0.066667,0.076923,0.090909,-0.2381
-0.066667,-0.23077,-0.13636,-0.2381
0.066667,0.23077,-0.13636,-0.2381
0.066667,0.12821,-0.045455,0.14286
0.2,-0.38462,-0.13636,0.14286
-0.066667,-0.33333,0,0.14286
-0.15556,-0.79487,0.090909,0.14286
-0.066667,0.076923,0.090909,0.14286
-0.24444,0.076923,0.090909,0.14286
-0.24444,0.025641,-0.13636,-0.047619
0.11111,0.076923,-0.36364,-0.047619
0.11111,0.076923,-0.18182,-0.047619
0.11111,-0.28205,-0.31818,0
-0.37778,-0.076923,0.045455,0
0.24444,0.076923,-0.090909,0
0.24444,-0.23077,-0.68182,0.14286
-0.33333,-0.076923,-0.22727,0.14286
-0.33333,-0.38462,-0.045455,-0.14286
-0.33333,-0.23077,-0.18182,0.14286
-0.37778,-0.48718,-0.13636,0.14286
-0.37778,-0.38462,-0.40909,-0.047619
-0.37778,-0.38462,0.090909,0.42857
-0.37778,-0.64103,0.090909,0.2381
-0.37778,-0.84615,-0.31818,0.42857
-0.24444,-0.38462,-0.22727,0.42857
-0.24444,-0.38462,-0.045455,0.52381
-0.24444,-0.38462,0.090909,0.42857
0.11111,-0.025641,0.090909,0.42857
0.11111,-0.23077,-0.045455,0.28571
-0.91111,-0.28205,0.36364,0.28571
