#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.71429,0.76,-0.7619,-0.55
0.42857,0.8,-0.95238,-0.7
0.42857,0.76,-0.66667,-0.6
0.57143,0.76,-0.57143,-1
0.52381,0.56,-1,-1
0.42857,0.8,-0.66667,-1
0.38095,0.76,-1,-1
0.38095,0.76,-0.85714,-0.65
0.57143,0.88,-0.95238,-0.7
0.47619,0.88,-0.57143,-1
0.14286,0.88,-0.66667,-0.6
0.71429,0.88,-1,-1
0.71429,0.92,-0.57143,-1
0.42857,0.84,-0.61905,-0.75
0.38095,0.88,-0.47619,-0.6
0.7619,1,-0.71429,-0.55
0.52381,0.92,-0.80952,-0.8
0.52381,0.92,-0.66667,-0.9
0.14286,0.92,-0.42857,-0.95
0.71429,1,-0.80952,-0.8
