#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.31818,-0.46667,0.2,-0.57447
-0.31818,-0.46667,0.28889,-0.57447
-0.36364,-0.46667,0.28889,-0.57447
-0.40909,-0.46667,0.33333,-0.57447
-0.40909,-0.46667,0.33333,-0.31915
-0.40909,-0.46667,0.28889,-0.31915
-0.40909,-0.46667,0.24444,-0.31915
-0.40909,-0.46667,0.24444,-0.31915
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.24444,-0.48936
-0.36364,-0.46667,0.24444,-0.48936
-0.36364,-0.46667,0.2,-0.48936
-0.36364,-0.46667,0.2,-0.48936
-0.36364,-0.46667,0.24444,-0.48936
-0.40909,-0.46667,0.2,-0.48936
-0.40909,-0.46667,0.24444,-0.44681
-0.31818,-0.46667,0.2,-0.44681
-0.31818,-0.46667,0.2,-0.44681
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.24444,-0.23404
-0.31818,-0.46667,0.2,-0.23404
-0.31818,-0.46667,0.2,-0.3617
-0.45455,-0.46667,0.2,-0.3617
-0.45455,-0.46667,0.2,-0.61702
-0.45455,-0.46667,0.2,-0.70213
-0.45455,-0.42222,0.15556,-0.74468
-0.45455,-0.37778,0.15556,-0.74468
-0.45455,-0.37778,0.15556,-0.82979
-0.45455,-0.33333,0.15556,-0.82979
-0.45455,-0.33333,0.2,-0.70213
-0.45455,-0.33333,0.2,-0.70213
-0.45455,-0.33333,0.24444,-0.53191
-0.45455,-0.33333,0.33333,-0.53191
-0.45455,-0.33333,0.28889,-0.61702
-0.45455,-0.33333,0.28889,-0.48936
-0.45455,-0.37778,0.24444,-0.31915
-0.31818,-0.33333,0.2,-0.31915
-0.18182,-0.37778,0.15556,-0.31915
