#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.18182,0.022222,0.066667,-0.021277
0.090909,-0.51111,0.066667,-0.021277
-0.090909,-0.2,0.066667,-0.021277
-0.090909,-0.33333,0.066667,-0.021277
-0.045455,-0.33333,-0.022222,0.06383
-0.045455,-0.2,0.066667,0.06383
-0.31818,0.022222,0.066667,0.06383
-0.36364,-0.33333,0.022222,0.06383
-0.36364,-0.42222,-0.73333,0.06383
-0.36364,-0.46667,-0.24444,0.021277
-0.36364,-0.42222,-0.066667,0.14894
-0.36364,-0.2,0.066667,0.06383
-0.36364,-0.2,-0.066667,0.021277
-0.36364,-0.37778,0.066667,0.14894
-0.36364,-0.6,-0.022222,0.23404
-0.36364,-0.37778,0.066667,0.23404
-0.36364,-0.6,-0.33333,0.23404
-0.13636,-0.37778,0.066667,-0.19149
-0.13636,-0.46667,-0.11111,-0.19149
-0.13636,-0.77778,0.066667,0.3617
-0.13636,-0.33333,0.11111,0.021277
-0.13636,-0.6,0.33333,0.2766
-0.5,-0.46667,0.77778,0.14894
-0.5,-0.46667,0.64444,0.14894
-0.36364,-0.51111,0.066667,-0.19149
-0.36364,-0.91111,0.55556,-0.19149
-0.36364,-0.64444,0.73333,0.40426
-0.45455,-0.46667,0.73333,0.40426
-0.27273,-0.46667,0.73333,0.40426
-0.27273,-0.55556,0.42222,0.40426
-0.27273,-0.68889,0.46667,0.23404
-0.45455,-0.86667,0.42222,0.57447
-0.54545,-0.64444,0.37778,0.57447
-0.5,-0.73333,0.46667,0.57447
-0.5,-0.68889,0.46667,0.57447
-0.5,-0.64444,0.73333,0.65957
-0.54545,-0.51111,0.86667,0.53191
-0.54545,-0.55556,0.42222,0.53191
-1,-0.46667,0.68889,0.53191
-0.77273,-0.51111,0.46667,0.53191
-0.77273,-0.77778,0.066667,0.53191
-0.77273,-0.46667,0.64444,0.65957
-1,-0.51111,0.6,0.57447
-1,-0.46667,0.46667,0.57447
-0.5,-0.42222,0.86667,0.2766
-0.54545,-0.37778,0.73333,0.2766
-0.31818,-0.46667,0.2,0.2766
-0.31818,-0.46667,0.24444,0.2766
-0.45455,-0.51111,0.2,0.2766
-0.5,-0.86667,0.37778,0.2766
-0.59091,-0.51111,0.15556,0.2766
-0.59091,-0.6,0.73333,0.2766
-1,-0.86667,0.73333,0.2766
-1,-0.68889,0.46667,0.2766
-1,-0.68889,0.86667,-0.06383
-1,-0.55556,0.86667,0.14894
-0.45455,-0.73333,0.86667,-0.021277
-0.45455,-0.68889,0.73333,-0.021277
-0.45455,-0.46667,0.55556,-0.021277
