#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.72727,-1,0.77778,0.2766
-0.72727,-0.86667,0.77778,-0.10638
-0.31818,-0.73333,0.33333,-0.3617
-0.22727,-0.77778,0.33333,-0.3617
-0.090909,-0.51111,0.46667,-0.3617
-0.090909,-0.95556,0.28889,-0.3617
-0.090909,-0.46667,0.6,0.14894
-0.45455,-0.42222,0.066667,-0.021277
-0.45455,-0.64444,0.6,-0.021277
-0.22727,-0.51111,0.46667,-0.021277
-0.27273,-0.33333,0.2,-0.021277
-0.31818,-0.42222,0.2,-0.021277
-0.31818,-0.77778,0.42222,-0.021277
-0.090909,-0.73333,0.33333,-0.06383
-0.090909,-0.6,0.066667,-0.06383
-0.090909,-0.55556,-0.022222,0.14894
-0.045455,-0.51111,0.15556,-0.23404
-0.27273,-0.51111,0.11111,-0.23404
-0.27273,-0.24444,0.37778,-0.23404
-0.27273,-0.33333,0.2,-0.3617
-0.18182,-0.066667,0.33333,0.14894
-0.18182,-0.11111,0.2,0.14894
-0.045455,-0.2,-0.33333,0.06383
-0.045455,-0.2,-0.11111,0.06383
-0.045455,-0.51111,-0.022222,0.021277
-0.045455,-0.15556,-0.24444,0.10638
-0.045455,-0.37778,0.37778,-0.40426
-0.18182,-0.33333,0.37778,0.10638
-0.045455,-0.33333,0.33333,0.10638
-0.090909,-0.24444,0.28889,0.10638
-0.090909,-0.33333,0.066667,0.10638
-0.59091,-0.066667,0.066667,0.06383
-0.13636,0.066667,-0.11111,0.06383
-0.45455,0.066667,0.066667,0.06383
0.090909,0.066667,0.022222,0.06383
0.22727,0.066667,-0.066667,0.06383
0.22727,-0.2,0.066667,0.06383
0.090909,-0.28889,0.022222,0.021277
0.090909,-0.11111,-0.2,0.021277
0.13636,-0.2,0.066667,0.021277
0.13636,-0.15556,-0.11111,0.021277
0.045455,-0.15556,-0.066667,0.021277
0.045455,-0.2,-0.2,0.021277
0.045455,0.066667,0.066667,-0.61702
-0.045455,-0.066667,-0.15556,-0.021277
0.18182,-0.77778,-0.42222,-0.021277
0.18182,-0.2,-0.33333,-0.021277
0.18182,0.11111,-0.33333,-0.48936
0.090909,-0.11111,-0.2,-0.82979
0.090909,-0.066667,-0.24444,-0.82979
-0.68182,-0.11111,-0.33333,-0.82979
-0.13636,-0.86667,-0.6,-0.82979
0.18182,-0.066667,-0.42222,-0.82979
-0.045455,-0.022222,-0.64444,-0.82979
-0.045455,-0.2,-0.15556,-0.82979
-0.045455,0.28889,-0.2,-0.31915
-0.045455,0.28889,-1,-0.3617
0.31818,0.2,-1,-0.3617
0.090909,0.28889,-1,-0.3617
-0.40909,-0.55556,-1,-0.3617
-0.40909,0.33333,-0.55556,-0.3617
0.40909,0.2,-0.64444,-0.44681
0.40909,0.46667,-0.6,-0.44681
0.72727,0.46667,-0.42222,-0.2766
0.72727,0.2,-0.42222,-0.2766
