#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.47619,-0.12,0,0.35
-0.80952,-0.32,-0.90476,0.35
-0.71429,-0.2,-0.14286,0.5
-0.71429,-0.52,-0.33333,-0.35
-0.71429,-0.2,-0.14286,-0.1
-0.71429,-0.2,-0.047619,-0.1
-0.57143,-0.32,-0.19048,0.1
-0.71429,-0.48,0,0.45
-0.95238,-0.24,-0.14286,0.5
-0.80952,-0.2,-0.42857,0.15
-0.71429,-0.08,-0.7619,-0.3
-0.47619,0.04,-0.2381,-0.1
-0.7619,-0.08,0,-0.55
-0.61905,-0.12,0,0.35
-0.61905,-0.08,0,0.2
-0.33333,-0.12,-0.095238,0
-0.28571,-0.12,-0.28571,0.2
-0.57143,-0.16,-0.14286,0.5
-0.66667,-0.12,0.19048,0.4
-0.66667,0.04,0,-0.25
-0.57143,0.04,-0.2381,-0.4
-0.42857,0.04,0,0
-0.42857,0.04,0.047619,0
-0.61905,0.08,-0.28571,0.15
-0.57143,0.2,0.14286,0.15
-0.7619,0.16,-0.047619,0.2
-0.47619,0.28,-0.14286,0.5
-0.14286,0.04,0,-0.6
-0.85714,0.08,-0.38095,0.05
-0.42857,0.12,0.14286,0.3
-0.42857,0.08,0.28571,-0.4
