#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.18182,0.42222,-0.022222,-0.65957
0.045455,-0.77778,-0.066667,-0.40426
0,0.2,-0.022222,-0.40426
0.22727,0.066667,-0.2,-0.40426
0.36364,0.11111,-0.066667,-0.40426
-0.31818,0.066667,-0.64444,-0.40426
-0.31818,0.15556,-0.77778,-0.40426
-0.31818,0.066667,-0.82222,-0.19149
-0.31818,0.46667,-0.73333,-0.3617
-0.22727,0.33333,-0.86667,-0.48936
-0.22727,0.46667,-0.55556,-0.48936
0.27273,0.6,-0.95556,-0.3617
0.5,0.6,-0.68889,-0.3617
0.36364,0.64444,-0.64444,-0.3617
0.5,0.64444,-1,-0.3617
0.090909,0.6,-1,-0.3617
0.090909,0.37778,-0.86667,-0.3617
0.090909,0.46667,-0.6,-0.48936
0.36364,0.55556,-0.6,-0.3617
0.36364,0.022222,-0.86667,-0.3617
0.68182,-0.51111,-1,-0.3617
0.68182,0.15556,-0.82222,-0.3617
0.5,-0.11111,-0.82222,-0.31915
0.5,0.24444,-1,-0.31915
0.5,0.066667,-0.82222,-0.31915
0.5,0.46667,-0.42222,-0.3617
0.5,0.33333,-0.46667,-0.61702
0.5,0.2,-0.73333,-0.70213
-0.045455,0.6,-1,-0.3617
0.36364,0.86667,-0.86667,-0.3617
0.36364,0.86667,-0.86667,-0.3617
-0.18182,0.91111,-0.6,-0.87234
-0.45455,0.86667,-0.73333,-0.87234
-0.45455,0.68889,-0.64444,-0.87234
-0.045455,0.6,-0.42222,-0.95745
-0.045455,0.33333,-0.73333,-0.95745
