#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.61905,-0.32,-0.38095,0.25
-0.95238,-0.6,-0.14286,0.35
-1,-0.52,-0.14286,0.3
-0.71429,-0.8,0,0.2
-0.71429,-0.32,0.19048,0.35
-1,-0.32,-0.85714,0.55
-0.85714,-0.68,0.047619,0.65
-1,-0.6,0,0.4
-0.57143,-0.52,-0.14286,0.4
-0.85714,-0.32,-0.42857,0.5
-0.57143,-0.24,-0.28571,0.2
-0.57143,0,0,0.05
-1,0.04,-0.095238,-0.15
-1,-0.08,-0.19048,0.35
-0.85714,-0.24,-0.047619,0.05
-0.85714,-0.68,-0.7619,0.05
-0.71429,-0.32,-0.14286,-0.1
-0.71429,-0.24,0.14286,-0.4
-0.7619,-0.2,0.047619,0.1
-0.52381,-0.56,-0.42857,0.25
-0.52381,-0.4,-0.19048,0.3
-0.57143,-0.28,-0.28571,0.2
-0.57143,-0.24,-0.2381,-0.05
-0.71429,-0.24,-0.047619,-0.3
-0.66667,-0.44,0.14286,-0.25
