#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.46667,-0.94872,0.77273,0.42857
-0.46667,-0.53846,0.81818,0.42857
-0.46667,-0.79487,0.90909,0.33333
-0.46667,-0.89744,0.86364,0.14286
-0.42222,-0.38462,0.72727,0.14286
0.066667,-0.23077,0.77273,0.14286
0.066667,-0.23077,0.72727,0.14286
0.33333,-0.33333,0.40909,0.14286
0.33333,-0.38462,0.090909,0.14286
0.33333,-0.58974,0.36364,0.28571
0.33333,-0.64103,-0.18182,0.28571
0.33333,-0.38462,0.045455,0.28571
0.33333,-0.38462,0.22727,0.57143
0.33333,-0.33333,0.31818,0.28571
0.24444,-0.38462,0.22727,0.28571
0.2,-0.69231,-0.045455,0.28571
0.2,-1,-0.31818,0.28571
0.11111,-0.89744,0.090909,0.28571
0.11111,-0.94872,0.27273,0.14286
0.2,-0.58974,-0.045455,0.14286
0.2,-0.79487,0.090909,0.14286
0.2,-0.23077,0.090909,-0.28571
0.2,-0.23077,0.22727,0.095238
0.2,-0.17949,0,0
0.33333,-0.076923,0.22727,0
0.33333,-0.076923,0.090909,0
0.022222,0.025641,-0.045455,0
0.022222,-0.076923,-1,0
0.022222,-0.12821,-0.045455,-0.28571
0.022222,0.025641,0.090909,0
0.24444,-0.38462,0.045455,0
0.24444,-0.48718,-0.27273,0
0.066667,-0.89744,0.090909,0
0.066667,-0.58974,-0.13636,0
0.066667,-0.23077,0.090909,-0.19048
0.11111,-0.28205,0.090909,-0.19048
0.11111,0.076923,-0.13636,0.14286
0.11111,-0.64103,0.090909,0
-0.066667,-0.48718,-0.045455,0
0.066667,-0.58974,0.22727,0
0.24444,0.076923,-0.045455,0
0.46667,0.23077,-0.40909,0
0.066667,-0.076923,-0.31818,0
0.2,0.23077,-0.13636,0
-0.066667,0.025641,-0.18182,0
-0.066667,0.12821,-0.27273,-0.047619
0.2,0.076923,-0.59091,-0.047619
0.2,0.12821,-0.90909,-0.28571
0.2,0.076923,-0.18182,-0.28571
0.37778,0.025641,-0.18182,-0.28571
0.68889,-0.38462,-0.59091,-0.28571
0.6,-0.076923,-0.72727,-0.28571
0.6,0.38462,-0.81818,-0.14286
0.6,0.69231,-0.81818,-0.42857
0.46667,0.48718,-0.63636,-0.42857
