#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0,-0.11111,-0.24444,-0.23404
0,-0.91111,-0.24444,-0.23404
0,-0.11111,-0.24444,-0.10638
0.090909,-0.33333,0.022222,0.021277
0.090909,-0.11111,-0.2,0.021277
0.090909,0.066667,-0.066667,0.14894
-0.45455,-0.55556,-0.066667,0.14894
-0.045455,0.066667,0.066667,0.14894
-0.045455,-0.066667,0.15556,0.14894
-0.090909,-0.68889,0.066667,0.021277
-0.090909,-0.42222,-0.24444,0.021277
-0.090909,-0.24444,0.022222,0.06383
-0.31818,-0.24444,0.066667,0.31915
-0.18182,-0.2,-0.51111,0.31915
-0.31818,-0.33333,-0.15556,0.31915
-0.31818,-0.33333,-0.066667,0.31915
-0.31818,-0.82222,0.022222,0.31915
-0.31818,-0.24444,0.066667,-0.3617
-0.31818,-0.6,-0.2,0.14894
-0.54545,-0.2,0.066667,0.19149
-0.54545,-0.73333,-0.11111,0.19149
-0.54545,-0.55556,-0.066667,-0.021277
-0.54545,-0.51111,0.066667,-0.19149
-0.54545,-0.51111,0.2,0.14894
-0.45455,-0.46667,0.33333,-0.2766
-0.45455,-0.55556,0.33333,-0.2766
-0.36364,-0.46667,0.24444,0.14894
-0.36364,-0.46667,0.86667,0.14894
-0.31818,-0.37778,0.77778,0.19149
-0.31818,-0.64444,0.37778,0.19149
-0.31818,-0.86667,0.2,0.2766
-0.45455,-0.46667,0.73333,0.2766
-0.45455,-0.46667,0.82222,0.2766
-1,-0.91111,0.82222,0.021277
-1,-0.6,0.73333,0.021277
-0.40909,-0.64444,0.73333,0.2766
-0.54545,-1,0.73333,0.2766
-0.54545,-0.86667,0.73333,0.2766
-0.31818,-0.6,0.6,0.57447
-0.68182,-0.82222,0.68889,0.57447
-0.31818,-0.68889,0.73333,0.57447
-0.36364,-0.95556,0.64444,0.57447
-0.36364,-0.6,0.77778,0.57447
-0.59091,-0.86667,0.82222,0.70213
-0.59091,-0.86667,0.73333,0.70213
-0.72727,-0.77778,0.37778,0.57447
-0.90909,-0.95556,0.86667,0.57447
-0.72727,-0.68889,0.46667,0.57447
-0.72727,-0.6,0.46667,0.57447
-0.72727,-0.37778,0.86667,0.40426
-0.72727,-0.33333,0.73333,-0.021277
-0.95455,-0.42222,0.6,0.57447
-0.45455,-0.46667,0.68889,0.57447
-0.45455,-0.46667,0.64444,0.57447
-0.45455,-0.6,0.73333,-0.14894
-0.45455,-1,0.11111,0.78723
-0.45455,-1,0.73333,0.53191
-0.31818,-0.68889,0.42222,0.3617
-0.31818,-0.77778,0.15556,0.3617
