#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.86667,0.38462,-0.72727,-0.7619
0.86667,0.025641,-0.68182,-0.80952
0.91111,0.23077,-0.63636,-0.80952
0.91111,0.38462,-0.31818,-0.33333
0.73333,0.17949,-0.31818,-0.33333
0.73333,-0.48718,-0.13636,0
0.37778,0.025641,-0.090909,0
0.37778,0.23077,-0.045455,-0.14286
0.37778,0.17949,-0.13636,-0.2381
0.37778,-0.12821,-0.18182,-0.14286
-0.11111,0.076923,-0.18182,-0.14286
0.28889,-0.025641,-0.31818,-0.14286
0.066667,0.076923,-0.36364,-0.14286
-0.066667,0.076923,-0.31818,-0.14286
-0.066667,0.23077,-0.31818,-0.14286
-0.066667,0.23077,-0.27273,-0.14286
-0.066667,0.28205,-0.54545,0
0.066667,0.17949,-0.86364,0
0.066667,0.12821,-0.45455,-0.61905
-0.022222,0.23077,-0.36364,-0.61905
-0.022222,0.28205,-0.13636,-0.90476
-0.022222,-0.12821,-0.13636,-0.57143
-0.42222,0.38462,-0.13636,-0.57143
-0.11111,0.23077,-0.045455,-0.57143
0.066667,0.23077,-0.045455,-0.57143
-0.066667,-0.025641,-0.045455,-0.57143
0.066667,-0.53846,-0.045455,-0.57143
0.066667,-0.025641,-0.045455,0
-0.24444,-0.33333,-0.045455,0
-0.24444,-0.025641,-0.045455,-0.047619
-0.15556,-0.28205,0.090909,-0.047619
-0.15556,-0.23077,0.090909,-0.14286
0.2,0.076923,-0.045455,-0.14286
0.2,0.17949,-0.31818,-0.14286
0.2,0.17949,-0.045455,0.19048
0.2,-0.38462,0,0.19048
0.2,-0.4359,0.045455,-0.19048
0.2,-0.076923,-0.13636,0
0.2,0.076923,-0.22727,-0.38095
0.2,-0.23077,-0.18182,0
0.2,-0.4359,-0.045455,0.14286
-0.2,-0.23077,-0.22727,0.14286
-0.2,-0.38462,0.090909,0.42857
-0.2,-0.28205,0.090909,0.28571
-0.42222,-0.4359,-0.31818,0.28571
-0.066667,-0.84615,0.045455,0.28571
-0.2,-0.53846,-0.63636,0.28571
-0.2,-0.79487,-0.13636,0.47619
-0.33333,-0.79487,-0.045455,0.47619
-0.33333,-0.4359,0.090909,-0.047619
-0.33333,-0.38462,0.22727,0.28571
-0.066667,-0.4359,-0.045455,0.28571
-0.2,-0.4359,0.18182,0.28571
-0.2,-0.38462,0.54545,0.71429
-0.73333,-0.84615,0.77273,0.71429
-0.73333,-0.89744,0.81818,0.57143
-0.73333,-0.38462,0.77273,0.38095
-0.15556,-0.38462,0.36364,0.38095
-0.6,-0.69231,0.27273,0.38095
-0.6,-0.84615,0.22727,0.80952
