#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.54545,-0.46667,0.28889,0.14894
-0.045455,-0.64444,0.33333,0.021277
-0.045455,-0.6,0.066667,0.021277
-0.18182,-0.46667,0.15556,0.021277
-0.31818,-0.28889,0.066667,0.14894
-0.31818,-0.46667,0.42222,0.14894
-0.54545,-0.73333,0.33333,0.14894
-0.45455,-0.51111,-0.15556,0.2766
-0.45455,-0.73333,0.46667,-0.44681
-0.45455,-0.64444,0.15556,0.19149
-0.45455,-0.68889,0.2,-0.19149
-0.45455,-0.64444,0.33333,-0.19149
0.045455,-0.6,0.15556,0.06383
0.045455,-0.51111,0.022222,-0.021277
0.045455,-0.42222,0.24444,-0.021277
-0.45455,-0.51111,0.066667,-0.021277
-0.22727,-0.46667,0.24444,-0.021277
-0.18182,-0.33333,0.28889,-0.021277
-0.31818,-0.42222,0.2,-0.021277
-0.045455,-0.2,0.066667,0.10638
-0.045455,-0.46667,0.11111,0.021277
-0.045455,-0.42222,0.066667,0.14894
-0.045455,-0.24444,0.066667,0.14894
-0.68182,-0.6,0.46667,-0.10638
-0.68182,-0.33333,0.28889,0.021277
-0.68182,-0.2,0.33333,-0.021277
-0.68182,-0.15556,0.2,-0.021277
-0.40909,0.066667,0.066667,-0.021277
-0.31818,0.2,-0.33333,0.06383
-0.31818,0.022222,0.066667,0.06383
-0.45455,0.066667,-0.33333,0.06383
0.090909,0.2,-0.2,0.06383
0.27273,-0.37778,0.066667,0.06383
0.31818,-0.2,0.066667,-0.3617
0.31818,-0.28889,-0.066667,-0.3617
0,-0.28889,-0.022222,-0.3617
0.13636,-0.2,-0.066667,-0.3617
0.090909,-0.11111,-0.24444,-0.53191
0.090909,0.022222,-0.15556,-0.06383
0.090909,-0.022222,-0.11111,-0.06383
0,-0.37778,-0.37778,-0.10638
0,-0.066667,-0.066667,-0.10638
0.22727,-0.066667,-0.42222,-0.87234
0.22727,-0.64444,-0.2,-0.87234
0.090909,-0.15556,-0.2,-0.87234
-0.45455,-0.55556,-0.46667,-0.3617
-0.45455,-0.77778,-0.2,-0.3617
0.045455,-0.2,-0.2,-0.3617
0,-0.2,-0.33333,-0.44681
0,-0.066667,-0.2,-0.14894
0,-0.066667,-0.2,-0.14894
0,-0.022222,-0.42222,-0.14894
0.18182,0.28889,-1,-0.14894
0.40909,0.42222,-0.86667,-0.57447
0.40909,0.2,-0.6,-0.57447
-0.045455,-0.51111,-0.73333,-0.57447
0.31818,0.33333,-0.6,-0.74468
0.31818,0.2,-0.6,-0.48936
0.31818,0.33333,-0.51111,-0.48936
0.31818,0.15556,-0.6,-0.48936
0.72727,-0.11111,-0.51111,-0.48936
