#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.045455,-0.066667,0.33333,-0.10638
-0.045455,-0.64444,0.24444,-0.10638
-0.045455,-0.42222,0.42222,-0.10638
-0.18182,-0.46667,0.33333,-0.06383
0.090909,-0.46667,0.37778,-0.06383
-0.13636,-0.77778,0.64444,-0.06383
-0.045455,-0.6,0.64444,-0.06383
-0.045455,-0.95556,0.2,-0.06383
-0.77273,-0.73333,0.42222,0.021277
-0.77273,-0.51111,0.33333,0.021277
-0.77273,-0.51111,0.6,0.06383
-0.72727,-0.95556,0.066667,0.06383
-0.95455,-1,0.24444,0.06383
-1,-1,0.11111,0.06383
-0.90909,-1,0.46667,0.06383
-0.90909,-0.95556,0.46667,0.06383
-0.90909,-0.95556,0.33333,0.021277
-0.95455,-0.64444,0.33333,-0.31915
-0.95455,-0.64444,0.33333,-0.31915
-0.95455,-0.77778,0.066667,-0.31915
-0.95455,-0.73333,0.6,0.021277
-0.95455,-1,0.46667,-0.021277
-0.77273,-0.51111,0.73333,-0.10638
-0.77273,-0.51111,0.46667,-0.10638
-0.68182,-1,0.33333,-0.19149
-1,-1,0.46667,-0.19149
-1,-1,0.73333,-0.19149
-1,-1,0.86667,-0.19149
-1,-1,1,-0.40426
-1,-1,0.73333,0.021277
-0.36364,-1,0.77778,0.2766
-0.54545,-0.6,0.46667,0.2766
-0.54545,-0.46667,0.28889,0.2766
-0.59091,-0.64444,0.33333,0.021277
-0.54545,-0.55556,0.066667,0.021277
-0.54545,-0.46667,0.2,0.021277
-0.45455,-0.46667,0.2,-0.23404
-0.45455,-0.51111,0.2,-0.23404
