#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.38095,0.4,-0.95238,-0.55
0.42857,0.36,-0.95238,-0.45
0.28571,0.4,-1,-0.35
0.047619,0.2,-0.71429,-1
0.42857,0.6,-0.57143,-0.55
0.42857,0.56,-0.42857,-0.5
0.52381,0.64,-0.42857,-0.5
0.42857,0.76,-0.80952,-0.55
0.38095,0.64,-0.71429,-0.8
0.38095,0.64,-0.71429,-0.65
0.42857,0.64,-0.66667,-0.7
0.42857,0.64,-0.71429,-0.65
0.42857,0.64,-0.57143,-0.75
0.47619,0.6,-0.57143,-0.95
0.42857,0.28,-0.61905,-1
0.42857,0.16,-0.90476,-0.7
0.42857,0.32,-1,-0.75
0.42857,0.28,-1,-0.85
-0.14286,0.56,-1,-0.5
0.38095,0.68,-0.7619,-1
0.28571,0.76,-0.61905,-0.75
0.28571,0.76,-0.57143,-1
