#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.090909,-0.15556,0.2,-0.19149
0.090909,-0.15556,0.15556,-0.19149
0.090909,0.066667,0.33333,-0.06383
0.090909,-0.022222,0.022222,-0.06383
-0.045455,0.066667,0.15556,-0.06383
-0.045455,0.066667,0.066667,-0.06383
-0.22727,-0.33333,0.33333,-0.06383
0.13636,-0.24444,0.2,-0.06383
0.045455,0.022222,0.37778,-0.06383
0.090909,-0.022222,0.28889,-0.06383
-0.045455,-0.51111,0.46667,-0.06383
-0.045455,-0.46667,0.37778,-0.06383
-0.090909,-0.77778,0.24444,-0.19149
-0.13636,-0.33333,0.37778,-0.19149
-0.13636,-0.42222,0.6,-0.19149
-0.090909,-0.51111,0.64444,0.10638
-0.72727,-1,0.33333,0.10638
-0.90909,-0.77778,0.73333,0.10638
-0.72727,-0.95556,0.46667,0.10638
-0.72727,-0.6,0.37778,0.10638
-0.72727,-0.82222,0.33333,0.53191
-0.59091,-1,0.066667,0.53191
-0.59091,-1,0.066667,0.53191
-0.59091,-0.68889,0.73333,-0.57447
-0.59091,-0.68889,0.066667,0.2766
-0.59091,-1,0.28889,0.2766
-0.54545,-0.6,0.28889,0.14894
-0.45455,-0.95556,0.46667,0.14894
-0.95455,-1,0.46667,0.14894
-0.95455,-1,0.066667,0.14894
-0.59091,-1,0.2,-0.06383
-0.59091,-0.68889,0.33333,-0.06383
-0.59091,-0.64444,0.24444,-0.06383
-0.77273,-0.68889,0.42222,0.021277
-0.77273,-0.91111,0.6,0.021277
-0.77273,-0.68889,0.73333,-0.19149
-0.54545,-0.68889,0.42222,-0.10638
-1,-0.95556,0.73333,-0.10638
-1,-0.91111,0.86667,-0.10638
-1,-0.82222,0.82222,0.2766
-1,-0.82222,0.86667,0.2766
-0.40909,-0.64444,0.82222,0.14894
-0.27273,-0.42222,0.46667,0.14894
-0.63636,-0.68889,0.11111,0.14894
-0.31818,-1,0.33333,0.14894
-0.45455,-0.77778,0.28889,0.14894
