#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.22727,0.6,-0.73333,-0.48936
0.22727,0.46667,-0.6,-0.48936
0.22727,0.28889,-0.37778,-0.10638
0.090909,0.022222,-0.2,-0.23404
0.090909,-0.11111,-0.28889,-0.23404
0.22727,-0.022222,-0.2,-0.19149
-0.045455,0.2,-0.33333,-0.19149
-0.045455,0.2,-0.37778,-0.19149
-0.045455,0.066667,-0.33333,-0.10638
-0.045455,0.2,-0.2,-0.06383
0.27273,-0.2,-0.022222,0.021277
0.40909,-0.2,-0.022222,0.021277
0.40909,-0.2,0.022222,0.021277
-0.86364,0.2,-0.066667,0.021277
-0.86364,-0.11111,-0.15556,0.021277
-0.86364,-0.2,-0.28889,-0.3617
-0.045455,-0.33333,-0.33333,-0.74468
-0.045455,0.066667,-0.2,-0.74468
-0.31818,0.066667,-0.28889,-0.10638
-0.31818,-0.066667,-0.28889,-0.10638
0.090909,0.066667,-0.11111,0.021277
0,0.066667,-0.066667,0.021277
-0.36364,-0.2,-0.2,0.021277
-0.36364,-0.2,-0.24444,0.021277
-0.36364,-0.066667,-0.2,-0.14894
0.090909,-0.24444,0.022222,0.021277
0.090909,-0.24444,-0.33333,0.021277
-0.22727,0.11111,0.066667,0.06383
-0.22727,-0.33333,0.066667,0.06383
-0.22727,-0.066667,0.2,0.021277
-0.22727,-0.37778,0.2,0.14894
-0.045455,-0.73333,0.066667,-0.31915
0.090909,-0.2,-0.066667,-0.31915
-0.13636,0.066667,0.066667,-0.31915
-0.13636,-0.2,-0.022222,-0.31915
-0.13636,-0.28889,-0.6,-0.19149
-0.13636,0.066667,-0.37778,0.021277
-0.13636,-0.11111,-0.24444,-0.2766
-0.13636,-0.68889,0.066667,0.14894
-0.13636,-0.2,0.066667,-0.78723
0.045455,-0.46667,-0.066667,0.10638
-0.81818,-0.46667,0.066667,0.10638
-0.81818,-0.64444,-0.2,0.10638
-0.81818,-0.42222,-0.24444,-0.2766
0,-0.46667,0.066667,-0.021277
-0.18182,-0.46667,0.2,-0.021277
-0.18182,-0.6,0.2,-0.021277
-0.045455,-0.55556,0.42222,0.19149
-0.45455,-0.066667,0.42222,0.19149
-0.77273,-0.73333,0.33333,0.19149
-0.77273,-1,0.73333,0.19149
-0.63636,-0.68889,0.73333,0.2766
-0.54545,-0.77778,-0.28889,0.2766
-0.54545,-0.77778,0.73333,0.2766
-0.54545,-0.6,0.73333,0.40426
-0.40909,-0.51111,0.77778,0.2766
-0.40909,-0.6,0.46667,0.2766
-0.40909,-0.6,0.33333,-0.021277
-0.40909,-0.73333,0.73333,0.10638
-0.40909,-0.55556,0.33333,0.40426
-0.40909,-0.73333,0.73333,0.40426
-0.40909,-0.64444,0.68889,0.65957
-0.40909,-0.86667,0.64444,0.31915
-0.22727,-0.64444,0.46667,0.2766
-0.22727,-0.95556,0.73333,0.2766
