#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.33333,-0.48,0.33333,0.05
-0.71429,-0.88,0.28571,0.35
-0.33333,-0.24,0.42857,0.65
-0.28571,-0.08,0.28571,0.9
-0.85714,-0.44,0.42857,0.6
-0.85714,-0.8,0.42857,0.45
-1,-0.28,0.71429,0.25
-0.7619,-0.28,0.28571,0.35
-0.38095,-0.2,0.52381,0.35
-0.52381,-0.4,0.71429,0.5
-0.71429,-0.56,0.47619,0.5
-1,-0.6,0.52381,0.6
-0.57143,-0.32,0.42857,0.65
-0.57143,-0.56,0.47619,0.35
-0.57143,-0.56,0.38095,0.2
-0.57143,-0.24,0.42857,0.2
-0.57143,-0.56,0.42857,0.45
-0.66667,-0.4,0.57143,0.35
-0.71429,-0.16,0.71429,0.4
-0.42857,-0.32,0.85714,0.5
-0.61905,-0.44,0.7619,0.3
-0.71429,-0.44,0.7619,0.45
-0.61905,-0.52,0.85714,0.2
-0.7619,-0.44,0.95238,0.3
-1,-0.68,0.85714,-0.05
-1,-0.64,0.90476,0.35
