#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.42857,-0.48,0.38095,0.5
-1,-0.48,0.71429,0.6
-0.95238,-0.48,0.28571,0.8
-1,-0.64,0.42857,0.5
-0.57143,-0.2,0.52381,0.15
-0.80952,-0.52,0.14286,0.5
-1,-0.36,-0.095238,0.6
-0.85714,-0.36,0.28571,0.65
-0.7619,-0.2,0.19048,0.65
-0.57143,-0.24,0.095238,0.65
-0.7619,-0.2,0.28571,0.9
-0.57143,-0.48,0.14286,0.45
-1,-0.32,-0.047619,0.5
-0.71429,-0.36,0.14286,0.5
-0.71429,-0.32,0,-0.25
-0.90476,-0.32,0.2381,0
-1,-0.48,-0.19048,-0.4
-1,-0.76,-0.14286,-0.3
-1,-0.52,0,0.2
-0.7619,-0.64,-0.28571,0.25
-0.95238,-0.32,0,0.15
-1,-0.32,-0.19048,0.25
-1,-0.32,-0.33333,0.15
-0.7619,-0.4,-0.28571,0.05
-0.57143,-0.08,-0.047619,-0.05
-0.57143,-0.12,0.095238,0.05
-1,-0.28,-0.42857,-0.25
