#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.59091,-0.73333,0.33333,0.40426
-0.40909,-0.51111,-0.11111,0.40426
-0.40909,-0.95556,0.066667,0.40426
-0.40909,-0.46667,0.2,0.65957
-0.31818,-0.95556,0.15556,0.53191
-0.31818,-0.28889,0.28889,0.53191
-0.31818,-0.46667,0.28889,0.53191
-0.68182,-0.28889,0.28889,0.61702
-0.68182,-0.6,0.022222,0.61702
-0.40909,-0.42222,0.33333,0.70213
-0.40909,-0.55556,0.6,0.70213
-0.59091,-0.68889,0.68889,0.65957
-0.59091,-0.55556,0.73333,0.65957
-0.59091,-1,0.46667,0.40426
-0.59091,-1,0.2,0.53191
-0.59091,-0.46667,0.86667,0.57447
-0.31818,-0.46667,0.73333,0.40426
-0.45455,-0.6,0.24444,0.40426
-0.31818,-0.55556,0.73333,0.40426
-0.18182,-0.77778,0.2,0.40426
-0.18182,-0.6,0.33333,0.40426
-0.18182,-0.51111,0.64444,0.40426
-0.22727,-0.46667,0.64444,0.40426
-0.22727,-0.46667,0.73333,0.40426
-0.18182,-0.2,0.46667,0.65957
-0.18182,-0.42222,0.86667,0.65957
-0.090909,-0.33333,0.73333,0.78723
-0.090909,-0.46667,0.46667,0.78723
-0.090909,-0.51111,0.73333,0.87234
-0.31818,-0.46667,0.73333,0.91489
-0.31818,-0.51111,0.77778,0.91489
-0.31818,-0.37778,0.73333,0.3617
-0.27273,-0.24444,0.55556,0.021277
-0.40909,-0.2,0.33333,0.021277
-0.13636,-0.33333,0.33333,0.021277
-0.045455,-0.33333,0.24444,0.021277
-0.045455,-0.37778,0.46667,0.021277
