#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
0.18182,-0.2,-0.73333,-0.95745
-0.27273,-0.066667,-0.73333,-0.87234
-0.27273,-0.022222,-0.73333,-0.65957
-0.27273,-0.37778,-0.73333,-0.65957
0.45455,-0.2,-0.6,-0.65957
0.22727,-0.066667,-0.37778,-0.65957
0.40909,-0.2,-0.6,-0.65957
0.40909,-0.066667,-0.42222,-0.31915
0.40909,0.022222,-1,-0.31915
-0.045455,0.022222,-0.6,-0.44681
-0.045455,-0.28889,-0.6,-0.44681
0.13636,-0.2,-0.6,-0.44681
-0.18182,-0.022222,-0.6,-0.44681
-0.045455,0.066667,-0.82222,-0.44681
0.045455,-0.066667,-0.91111,-0.44681
-0.045455,0.066667,-0.91111,-0.44681
-0.045455,0.2,-0.64444,-0.19149
-0.045455,0.2,-0.55556,-0.19149
0.22727,0.11111,-0.55556,-0.19149
0.22727,0.2,-0.33333,-0.48936
0.22727,0.2,-0.2,-0.48936
-0.5,-0.11111,-0.33333,-0.48936
0.090909,0.022222,-0.24444,-0.44681
0.090909,-0.066667,-0.51111,-0.44681
0.13636,-0.022222,-0.066667,-0.44681
-0.18182,-0.066667,0.066667,-0.48936
-0.18182,-0.2,-0.022222,-0.10638
-0.18182,-0.82222,-0.51111,-0.10638
-0.18182,0.066667,-0.95556,-0.10638
0.36364,0.33333,-0.73333,-0.48936
0.36364,0.2,-0.2,0.021277
0.36364,0.066667,-0.33333,0.021277
0.45455,-0.2,-1,0.021277
