#RSS_anchor1, RSS_anchor2, RSS_anchor3, RSS_anchor4
-0.73333,-0.025641,-0.090909,-0.14286
0.11111,0.23077,-0.18182,-0.14286
0.11111,0.025641,-0.045455,-0.14286
0.11111,-0.076923,0.090909,0.095238
0.11111,-0.33333,0.090909,0.14286
-0.37778,-0.38462,0.090909,0.14286
0.066667,-0.23077,0.090909,0.14286
0.066667,-0.23077,0.090909,0.14286
0.066667,0.23077,-0.22727,0
0.066667,-0.076923,0.090909,0
0.066667,-0.23077,0,0.095238
0.066667,-0.23077,0,0.095238
0.066667,-0.33333,-0.31818,0.095238
0.066667,-0.28205,-0.045455,0.19048
-0.42222,-0.23077,0,0
-0.28889,-0.23077,-0.31818,0
-0.15556,-0.64103,-0.40909,0
-0.15556,-0.89744,-0.31818,0
-0.15556,-0.89744,-0.31818,0.047619
-0.066667,-0.74359,0.22727,0.38095
-0.46667,-0.64103,0.090909,0.38095
-0.46667,-0.48718,-0.27273,0.38095
0.066667,-0.38462,0.090909,0.42857
0.066667,-0.48718,0.22727,0.42857
0.066667,-0.28205,0.090909,0
-0.11111,-0.58974,0.090909,0.095238
-0.33333,-0.79487,0.090909,0.095238
-0.33333,-1,0.36364,0.095238
-0.33333,-0.38462,0.63636,0.71429
-0.2,-0.74359,0.090909,0.42857
-0.2,-0.69231,0.68182,0.42857
-0.2,-0.84615,0.36364,0.42857
-0.42222,-0.48718,0.18182,0.14286
-0.6,-0.89744,0.36364,0.14286
-0.37778,-0.89744,0.40909,0.14286
-0.37778,-0.89744,0.5,0.14286
-0.42222,-1,0.5,0.80952
-0.42222,-1,0.72727,0.80952
-0.77778,-0.94872,0.77273,0.7619
-0.46667,-0.89744,0.77273,0.7619
-0.42222,-0.74359,0.72727,0.7619
-0.42222,-0.69231,0.77273,0.7619
-0.2,-0.64103,0.90909,0.47619
-0.73333,-0.53846,0.77273,0.47619
-0.73333,-0.74359,0.77273,0.47619
-0.73333,-0.89744,0.90909,0.42857
-0.73333,-0.64103,0.90909,-0.095238
-0.73333,-0.74359,0.90909,0.42857
-1,-1,0.77273,0.28571
-0.68889,-0.79487,0.77273,0.28571
-0.46667,-0.94872,0.77273,0.28571
-0.73333,-1,0.68182,0.28571
-0.73333,-1,0.77273,0.28571
-0.73333,-1,0.45455,0.28571
-0.73333,-0.79487,0.090909,0.42857
-0.15556,-0.64103,0.31818,0.42857
-0.15556,-0.74359,0.18182,0.42857
